,Make,Model Family,Year,Price_USD_Thousands,Mileage,Listing Year,_make_model
6405,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6406,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6407,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6408,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6409,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6410,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6411,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6412,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6413,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6414,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6415,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6416,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6417,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6418,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6419,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6420,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6421,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6422,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6423,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6424,LAMBORGHINI,HURACÁN,2015,222.99,13181.0,2023,LAMBORGHINI_HURACÁN
6425,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6426,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6427,LAMBORGHINI,HURACÁN,2020,187.0,2003.0,2024,LAMBORGHINI_HURACÁN
6428,LAMBORGHINI,HURACÁN,2018,315.5,1415.0,2024,LAMBORGHINI_HURACÁN
6429,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6430,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6431,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6432,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6433,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6434,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6435,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6436,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6437,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6438,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6439,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6440,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6441,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6442,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6443,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6444,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6445,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6446,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6447,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6448,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6449,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6450,LAMBORGHINI,HURACÁN,2020,187.0,2003.0,2024,LAMBORGHINI_HURACÁN
6451,LAMBORGHINI,HURACÁN,2018,315.5,1415.0,2024,LAMBORGHINI_HURACÁN
6452,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6453,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6454,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6455,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6456,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6457,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6458,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6459,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6460,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6461,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6462,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6463,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6464,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6465,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6466,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6467,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6468,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6469,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6470,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6471,LAMBORGHINI,HURACÁN,2015,222.99,13181.0,2023,LAMBORGHINI_HURACÁN
6472,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6473,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6474,LAMBORGHINI,HURACÁN,2020,187.0,2003.0,2024,LAMBORGHINI_HURACÁN
6475,LAMBORGHINI,HURACÁN,2018,315.5,1415.0,2024,LAMBORGHINI_HURACÁN
6476,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6477,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6478,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6479,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6480,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6481,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6482,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6483,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6484,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6485,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6486,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6487,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6488,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6489,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6490,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6491,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6492,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6493,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6494,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6495,LAMBORGHINI,HURACÁN,2015,222.99,13181.0,2023,LAMBORGHINI_HURACÁN
6496,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6497,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6498,LAMBORGHINI,HURACÁN,2020,187.0,2003.0,2024,LAMBORGHINI_HURACÁN
6499,LAMBORGHINI,HURACÁN,2018,315.5,1415.0,2024,LAMBORGHINI_HURACÁN
6500,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6501,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6502,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6503,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6504,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6505,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6506,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6507,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6508,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6509,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6510,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6511,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6512,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6513,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6514,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6515,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6516,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6517,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6518,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6519,LAMBORGHINI,HURACÁN,2015,222.99,13181.0,2023,LAMBORGHINI_HURACÁN
6520,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6521,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6522,LAMBORGHINI,HURACÁN,2020,187.0,2003.0,2024,LAMBORGHINI_HURACÁN
6523,LAMBORGHINI,HURACÁN,2018,315.5,1415.0,2024,LAMBORGHINI_HURACÁN
6524,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6525,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6526,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6527,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6528,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6529,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6530,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6531,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6532,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6533,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6534,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6535,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6536,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6537,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6538,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6539,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6540,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6541,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6542,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6543,LAMBORGHINI,HURACÁN,2015,222.99,13181.0,2023,LAMBORGHINI_HURACÁN
6544,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6545,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6546,LAMBORGHINI,HURACÁN,2020,187.0,2003.0,2024,LAMBORGHINI_HURACÁN
6547,LAMBORGHINI,HURACÁN,2018,315.5,1415.0,2024,LAMBORGHINI_HURACÁN
6548,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6549,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6550,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6551,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6552,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6553,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6554,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6555,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6556,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6557,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6558,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6559,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6560,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6561,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6562,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6563,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6564,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6565,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6566,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6567,LAMBORGHINI,HURACÁN,2015,222.99,13181.0,2023,LAMBORGHINI_HURACÁN
6568,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6569,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6570,LAMBORGHINI,HURACÁN,2020,187.0,2003.0,2024,LAMBORGHINI_HURACÁN
6571,LAMBORGHINI,HURACÁN,2018,315.5,1415.0,2024,LAMBORGHINI_HURACÁN
6572,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6573,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6574,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6575,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6576,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6577,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6578,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6579,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6580,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6581,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6582,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6583,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6584,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6585,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6586,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6587,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6588,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6589,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6590,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6591,LAMBORGHINI,HURACÁN,2015,222.99,13181.0,2023,LAMBORGHINI_HURACÁN
6592,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6593,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6594,LAMBORGHINI,HURACÁN,2020,187.0,2003.0,2024,LAMBORGHINI_HURACÁN
6595,LAMBORGHINI,HURACÁN,2018,315.5,1415.0,2024,LAMBORGHINI_HURACÁN
6596,LAMBORGHINI,HURACÁN,2020,261.0,7500.0,2024,LAMBORGHINI_HURACÁN
6597,LAMBORGHINI,HURACÁN,2020,265.0,3300.0,2024,LAMBORGHINI_HURACÁN
6598,LAMBORGHINI,HURACÁN,2020,234.40860215053763,5711.0,2024,LAMBORGHINI_HURACÁN
6599,LAMBORGHINI,HURACÁN,2023,286.0,239.0,2024,LAMBORGHINI_HURACÁN
6600,LAMBORGHINI,HURACÁN,2018,206.3291139240506,20728.0,2024,LAMBORGHINI_HURACÁN
6601,LAMBORGHINI,HURACÁN,2020,245.16129032258064,20979.0,2024,LAMBORGHINI_HURACÁN
6602,LAMBORGHINI,HURACÁN,2023,360.0,1400.0,2024,LAMBORGHINI_HURACÁN
6603,LAMBORGHINI,HURACÁN,2023,364.0,2600.0,2024,LAMBORGHINI_HURACÁN
6604,LAMBORGHINI,HURACÁN,2018,286.0,19928.0,2024,LAMBORGHINI_HURACÁN
6605,LAMBORGHINI,HURACÁN,2023,358.0,129.0,2024,LAMBORGHINI_HURACÁN
6606,LAMBORGHINI,HURACÁN,2018,284.0,5000.0,2024,LAMBORGHINI_HURACÁN
6607,LAMBORGHINI,HURACÁN,2016,205.5,5000.0,2023,LAMBORGHINI_HURACÁN
6608,LAMBORGHINI,HURACÁN,2015,158.27956989247312,15607.0,2023,LAMBORGHINI_HURACÁN
6609,LAMBORGHINI,HURACÁN,2018,153.16455696202533,32918.0,2023,LAMBORGHINI_HURACÁN
6610,LAMBORGHINI,HURACÁN,2018,272.0,7000.0,2023,LAMBORGHINI_HURACÁN
6611,LAMBORGHINI,HURACÁN,2016,161.29032258064515,19811.0,2023,LAMBORGHINI_HURACÁN
6612,LAMBORGHINI,HURACÁN,2016,170.0,3728.0,2023,LAMBORGHINI_HURACÁN
6613,LAMBORGHINI,HURACÁN,2016,182.79569892473117,21591.0,2023,LAMBORGHINI_HURACÁN
6614,LAMBORGHINI,HURACÁN,2017,186.0,19000.0,2023,LAMBORGHINI_HURACÁN
6615,LAMBORGHINI,HURACÁN,2015,222.99,13181.0,2023,LAMBORGHINI_HURACÁN
6616,LAMBORGHINI,HURACÁN,2020,286.0,17669.0,2023,LAMBORGHINI_HURACÁN
6617,LAMBORGHINI,HURACÁN,2017,264.51612903225805,13166.0,2023,LAMBORGHINI_HURACÁN
6618,LAMBORGHINI,AVENTADOR,2020,698.5,2868.0,2024,LAMBORGHINI_AVENTADOR
6619,LAMBORGHINI,AVENTADOR,2012,250.001,11000.0,2024,LAMBORGHINI_AVENTADOR
6620,LAMBORGHINI,AVENTADOR,2018,348.0,13000.0,2024,LAMBORGHINI_AVENTADOR
6621,LAMBORGHINI,AVENTADOR,2015,325.0,10401.0,2024,LAMBORGHINI_AVENTADOR
6622,LAMBORGHINI,AVENTADOR,2016,439.3548387096774,6245.0,2024,LAMBORGHINI_AVENTADOR
6623,LAMBORGHINI,AVENTADOR,2019,486.0759493670886,115.0,2024,LAMBORGHINI_AVENTADOR
6624,LAMBORGHINI,AVENTADOR,2017,557.0,8000.0,2023,LAMBORGHINI_AVENTADOR
6625,LAMBORGHINI,AVENTADOR,2016,356.1827956989247,600.0,2023,LAMBORGHINI_AVENTADOR
6626,LAMBORGHINI,AVENTADOR,2017,322.59032258064514,27507.0,2023,LAMBORGHINI_AVENTADOR
6627,LAMBORGHINI,AVENTADOR,2022,700.0,100.0,2023,LAMBORGHINI_AVENTADOR
6628,LAMBORGHINI,AVENTADOR,2016,440.0,12000.0,2023,LAMBORGHINI_AVENTADOR
6629,LAMBORGHINI,AVENTADOR,2014,329.95,8413.0,2023,LAMBORGHINI_AVENTADOR
6630,LAMBORGHINI,AVENTADOR,2012,297.92473118279565,76.0,2023,LAMBORGHINI_AVENTADOR
6631,LAMBORGHINI,AVENTADOR,2012,297.92473118279565,76.0,2023,LAMBORGHINI_AVENTADOR
6632,LAMBORGHINI,AVENTADOR,2022,813.5,195.0,2023,LAMBORGHINI_AVENTADOR
6633,LAMBORGHINI,AVENTADOR,2012,297.92473118279565,1520.0,2023,LAMBORGHINI_AVENTADOR
6634,LAMBORGHINI,AVENTADOR,2013,181.64683544303796,17234.0,2023,LAMBORGHINI_AVENTADOR
6635,LAMBORGHINI,AVENTADOR,2022,674.99,2649.0,2023,LAMBORGHINI_AVENTADOR
6636,LAMBORGHINI,AVENTADOR,2016,537.8,3167.0,2023,LAMBORGHINI_AVENTADOR
6637,LAMBORGHINI,AVENTADOR,2013,212.02531645569618,15194.0,2023,LAMBORGHINI_AVENTADOR
6638,LAMBORGHINI,AVENTADOR,2012,288.888,6000.0,2023,LAMBORGHINI_AVENTADOR
6639,LAMBORGHINI,AVENTADOR,2012,225.0,5100.0,2023,LAMBORGHINI_AVENTADOR
6640,LAMBORGHINI,AVENTADOR,2017,400.0,9645.0,2023,LAMBORGHINI_AVENTADOR
6641,LAMBORGHINI,AVENTADOR,2019,579.0,10502.0,2024,LAMBORGHINI_AVENTADOR
6642,LAMBORGHINI,AVENTADOR,2016,363.2911392405063,1975.0,2023,LAMBORGHINI_AVENTADOR
6643,LAMBORGHINI,AVENTADOR,2016,371.7,3300.0,2023,LAMBORGHINI_AVENTADOR
6644,LAMBORGHINI,AVENTADOR,2022,829.8,123.0,2023,LAMBORGHINI_AVENTADOR
6645,LAMBORGHINI,AVENTADOR,2019,400.63291139240505,22858.0,2023,LAMBORGHINI_AVENTADOR
6646,LAMBORGHINI,AVENTADOR,2014,263.44086021505376,22986.0,2023,LAMBORGHINI_AVENTADOR
6647,LAMBORGHINI,AVENTADOR,2012,288.2,11942.0,2023,LAMBORGHINI_AVENTADOR
6648,LAMBORGHINI,AVENTADOR,2019,671.0,1090.0,2023,LAMBORGHINI_AVENTADOR
6649,LAMBORGHINI,AVENTADOR,2017,484.9673202614379,6303.0,2023,LAMBORGHINI_AVENTADOR
6650,LAMBORGHINI,AVENTADOR,2018,333.87096774193543,16962.0,2022,LAMBORGHINI_AVENTADOR
6651,LAMBORGHINI,AVENTADOR,2014,280.1075268817204,18767.0,2022,LAMBORGHINI_AVENTADOR
6652,LAMBORGHINI,AVENTADOR,2018,333.87096774193543,16962.0,2022,LAMBORGHINI_AVENTADOR
6653,LAMBORGHINI,AVENTADOR,2020,508.8607594936709,288.0,2022,LAMBORGHINI_AVENTADOR
6654,LAMBORGHINI,AVENTADOR,2019,666.666,4300.0,2022,LAMBORGHINI_AVENTADOR
6655,LAMBORGHINI,AVENTADOR,2017,301.0,18000.0,2022,LAMBORGHINI_AVENTADOR
6656,LAMBORGHINI,AVENTADOR,2015,363.2911392405063,22420.0,2023,LAMBORGHINI_AVENTADOR
6657,LAMBORGHINI,AVENTADOR,2014,367.0,1100.0,2022,LAMBORGHINI_AVENTADOR
6658,LAMBORGHINI,AVENTADOR,2017,440.0,9200.0,2022,LAMBORGHINI_AVENTADOR
6659,LAMBORGHINI,AVENTADOR,2016,262.0253164556962,1944.0,2022,LAMBORGHINI_AVENTADOR
6660,LAMBORGHINI,AVENTADOR,2022,491.1392405063291,500.0,2022,LAMBORGHINI_AVENTADOR
6661,LAMBORGHINI,AVENTADOR,2014,350.0,8500.0,2022,LAMBORGHINI_AVENTADOR
6662,LAMBORGHINI,AVENTADOR,2017,698.5,164.0,2022,LAMBORGHINI_AVENTADOR
6663,LAMBORGHINI,AVENTADOR,2017,449.0,900.0,2022,LAMBORGHINI_AVENTADOR
6664,LAMBORGHINI,AVENTADOR,2012,270.0,16100.0,2022,LAMBORGHINI_AVENTADOR
